sent_id,文字,バイト(hex),エントロピー(bits),H(=sum/√ℓ),備考
469, ,20,1.329984,1.329984,
469,더,EB 8D 94,2.028790 4.666217 2.175314,5.121282,
469, ,20,2.006248,2.006248,
469,부,EB B6 80,1.837182 3.877243 1.792098,4.333893,
469,드,EB 93 9C,1.521592 0.834058 1.115834,2.004263,
469,러,EB 9F AC,0.003918 0.394487 1.144012,0.890515,
469,운,EC 9A B4,0.529740 0.138775 0.431118,0.634873,
469, ,20,0.428300,0.428300,
469,소,EC 86 8C,1.544135 4.418254 1.656845,4.398966,
469,리,EB A6 AC,1.645574 0.924227 0.165544,1.579252,
469,를,EB A5 BC,1.825911 1.735742 0.000614,2.056676,
469, ,20,0.018668,0.018668,
469,내,EB 82 B4,1.425788 2.209127 0.622726,2.458150,
469,는,EB 8A 94,1.352527 1.600490 0.000009,1.704930,
469, ,20,0.645268,0.645268,
469,반,EB B0 98,1.870995 3.246064 1.076386,3.575787,
469,면,EB A9 B4,1.200367 2.028790 0.027473,1.880216,
469,",",2C,0.760796,0.760796,
469, ,20,0.029234,0.029234,
469,내,EB 82 B4,2.051332 4.283001 2.569801,5.140804,
469,림,EB A6 BC,2.062603 2.648698 0.811516,3.188600,
469,활,ED 99 9C,2.862848 2.333108 0.006648,3.003725,
469,은,EC 9D 80,2.028790 0.405758 0.721348,1.822057,
469, ,20,0.027825,0.027825,
469,더,EB 8D 94,1.803369 4.350627 0.448024,3.811678,
469, ,20,0.577642,0.577642,
469,강,EA B0 95,1.769556 2.569801 1.442695,3.338269,
469,하,ED 95 98,1.065115 0.040858 0.667810,1.024094,
469,고,EA B3 A0,1.358162 0.529740 0.000041,1.090004,
469, ,20,0.353629,0.353629,
469,자,EC 9E 90,1.927350 4.756385 2.626156,5.375068,
469,신,EC 8B A0,1.166554 2.727595 1.194732,2.938067,
469,감,EA B0 90,0.879142 1.206003 0.033109,1.222974,
469, ,20,1.217274,1.217274,
469,넘,EB 84 98,1.082021 3.741990 1.521592,3.663636,
469,치,EC B9 98,0.873507 0.002950 1.453966,1.345470,
469,는,EB 8A 94,1.025666 0.033813 0.000206,0.611810,
469, ,20,0.112006,0.112006,
469,소,EC 86 8C,1.577948 3.967411 0.322634,3.387887,
469,리,EB A6 AC,0.130322 0.028178 0.023775,0.105236,
469,를,EB A5 BC,1.042573 0.800245 0.001651,1.064904,
469, ,20,0.016114,0.016114,
469,냅,EB 83 85,0.572006 1.127106 0.332496,1.172949,
469,니,EB 8B 88,0.006428 0.171179 0.019548,0.113828,
469,다,EB 8B A4,0.135253 0.005019 0.000001,0.080987,
469,.,2E,0.622726,0.622726,
469,<EOS>,,0.464931,,末バイト→EOS

470,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
470,연,EC 97 B0,4.756385 4.733843 2.637427,7.001905,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
470,필,ED 95 84,1.521592 1.053844 1.200367,2.179961,
470,로,EB A1 9C,1.679387 1.532863 0.126095,1.927395,
470, ,20,1.521592,1.521592,
470,본,EB B3 B8,2.907932 4.418254 1.769556,5.251429,
470,인,EC 9D B8,1.634303 3.381317 1.589219,3.813305,
470,만,EB A7 8C,1.138377 2.795222 1.189096,2.957589,
470,의,EC 9D 98,2.141500 0.924227 0.143706,1.852967,
470, ,20,0.039801,0.039801,
470,표,ED 91 9C,2.333108 4.035038 1.324349,4.441264,
470,시,EC 8B 9C,1.679387 3.313690 0.873507,3.387074,
470,를,EB A5 BC,1.465237 1.780827 0.000991,1.874688,
470, ,20,0.023951,0.023951,
470,해,ED 95 B4,1.769556 2.558529 2.085145,3.702680,
470,도,EB 8F 84,1.577948 1.003124 0.974946,2.053068,
470, ,20,1.611761,1.611761,
470,되,EB 90 98,1.983706 4.373169 1.577948,4.581172,
470,나,EB 82 98,1.352527 2.028790 0.012944,1.959677,
470,",",2C,1.904808,1.904808,
470, ,20,0.102144,0.102144,
470,그,EA B7 B8,2.524716 3.065727 0.772067,3.673397,
470,려,EB A0 A4,1.301807 3.291148 0.079954,2.697905,
470,져,EC A0 B8,1.882266 1.758285 0.011095,2.108279,
470, ,20,1.566677,1.566677,
470,있,EC 9E 88,0.873507 2.118958 0.027649,1.743664,
470,는,EB 8A 94,1.110199 1.335620 0.075375,1.455612,
470, ,20,0.687534,0.687534,
470,활,ED 99 9C,2.130229 3.539111 2.535987,4.737348,
470, ,20,1.431424,1.431424,
470,표,ED 91 9C,2.445819 1.183461 0.008717,2.100399,
470,시,EC 8B 9C,0.794609 0.347994 0.042443,0.684186,
470,는,EB 8A 94,1.870995 2.907932 0.000715,2.759528,
470, ,20,0.309954,0.309954,
470,음,EC 9D 8C,2.434548 4.508422 1.961164,5.140804,
470,악,EC 95 85,1.008759 0.676263 0.020781,0.984846,
470,상,EC 83 81,1.870995 2.186585 0.180337,2.446762,
470, ,20,1.352527,1.352527,
470,목,EB AA A9,1.972435 4.215375 1.724471,4.568157,
470,적,EC A0 81,0.738254 0.924227 0.001343,0.960609,
470,으,EC 9C BC,0.664992 1.082021 0.002300,1.009967,
470,로,EB A1 9C,0.000815 0.000001 0.000548,0.000787,
470, ,20,0.766432,0.766432,
470,있,EC 9E 88,2.085145 4.305543 2.547258,5.160326,
470,는,EB 8A 94,1.251087 0.997488 0.001343,1.298991,
470, ,20,0.794609,0.794609,
470,것,EA B2 83,2.040061 2.569801 1.442695,3.494445,
470,이,EC 9D B4,0.958040 0.470567 1.397611,1.631717,
470,므,EB AF 80,1.065115 0.856600 0.286003,1.274627,
470,로,EB A1 9C,0.000391 0.000037 0.004535,0.002865,
470, ,20,1.042573,1.042573,
470,보,EB B3 B4,2.220398 4.485880 0.980582,4.438010,
470,통,ED 86 B5,1.267994 0.195835 0.008057,0.849793,
470,은,EC 9D 80,0.980582 0.246554 1.690658,1.684589,
470, ,20,0.038392,0.038392,
470,지,EC A7 80,2.107687 4.283001 2.840306,5.329517,
470,켜,EC BC 9C,1.510321 4.305543 0.015410,3.366688,
470,져,EC A0 B8,0.343767 1.916079 0.011447,1.311332,
470,야,EC 95 BC,1.307442 0.986217 0.000515,1.324542,
470, ,20,0.102848,0.102848,
470,합,ED 95 A9,0.650903 0.366309 1.701929,1.569897,
470,니,EB 8B 88,0.019372 0.091577 0.000969,0.064616,
470,다,EB 8B A4,0.063047 0.000493 0.003368,0.038629,
470,.,2E,0.216968,0.216968,
470,<EOS>,,0.867871,,末バイト→EOS

471,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
471,겁,EA B2 81,4.756385 3.178438 2.118958,5.804553,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
471,에,EC 97 90,0.718530 2.885390 1.837182,3.141422,
471, ,20,1.144012,1.144012,
471,질,EC A7 88,1.792098 4.102664 2.062603,4.594187,
471,린,EB A6 B0,1.634303 2.817764 0.969311,3.130034,
471, ,20,0.151455,0.151455,
471,프,ED 94 84,1.893537 4.170290 1.234181,4.213507,
471,랑,EB 9E 91,0.076432 2.017519 2.513445,2.660081,
471,스,EC 8A A4,0.315590 0.048959 0.000062,0.210508,
471,의,EC 9D 98,2.389464 0.980582 0.490291,2.228766,
471, ,20,0.019812,0.019812,
471,왕,EC 99 95,2.040061 4.688759 0.896049,4.402220,
471, ,20,2.175314,2.175314,
471,루,EB A3 A8,2.445819 5.004348 0.946769,4.847973,
471,이,EC 9D B4,0.991853 0.572006 0.236692,1.039549,
471, ,20,0.417029,0.417029,
471,1,31,2.186585,2.186585,
471,6,36,2.547258,2.547258,
471,세,EC 84 B8,0.188790 0.003302 0.000029,0.110921,
471,",",2C,1.544135,1.544135,
471, ,20,0.033461,0.033461,
471,마,EB A7 88,1.859724 1.487779 0.209923,2.053881,
471,리,EB A6 AC,0.242328 0.890413 0.009906,0.659708,
471, ,20,0.732619,0.732619,
471,앙,EC 95 99,2.885390 3.832159 1.476508,4.730841,
471,투,ED 88 AC,2.062603 2.581072 0.013649,2.688907,
471,아,EC 95 84,1.313078 0.187381 1.510321,1.738275,
471,네,EB 84 A4,0.283185 0.583277 0.481838,0.778441,
471,트,ED 8A B8,1.521592 2.930474 0.025888,2.585348,
471, ,20,1.115834,1.115834,
471,여,EC 97 AC,2.705053 3.291148 1.600490,4.385952,
471,왕,EC 99 95,0.896049 0.283185 0.006912,0.684822,
471, ,20,1.994977,1.994977,
471,그,EA B7 B8,1.555406 2.716324 0.185972,2.573656,
471,리,EB A6 AC,0.288821 1.313078 0.006296,0.928492,
471,고,EA B3 A0,1.166554 0.001552 0.021397,0.686760,
471, ,20,0.078193,0.078193,
471,그,EA B7 B8,2.242940 0.794609 0.039801,1.776709,
471,들,EB 93 A4,1.690658 2.693782 0.000204,2.531475,
471,의,EC 9D 98,0.856600 0.053538 1.825911,1.579658,
471, ,20,0.005019,0.005019,
471,두,EB 91 90,1.544135 3.787074 0.305727,3.254487,
471, ,20,0.433936,0.433936,
471,어,EC 96 B4,1.329984 2.355650 1.138377,2.785144,
471,린,EB A6 B0,0.060230 0.862236 0.004469,0.535166,
471,아,EC 95 84,0.102144 0.039096 0.284594,0.245856,
471,이,EC 9D B4,0.090168 0.043323 0.000495,0.077357,
471,들,EB 93 A4,2.502174 2.254211 0.007353,2.750345,
471, ,20,1.848453,1.848453,
471,(,28,2.400735,2.400735,
471,1,31,3.155895,3.155895,
471,1,31,2.682511,2.682511,
471,살,EC 82 B4,3.494027 0.156386 0.180337,2.211684,
471, ,20,2.220398,2.220398,
471,마,EB A7 88,2.716324 1.859724 0.366309,2.853472,
471,리,EB A6 AC,0.991853 1.194732 0.025184,1.276965,
471, ,20,2.051332,2.051332,
471,테,ED 85 8C,2.412006 3.674364 1.239816,4.229775,
471,레,EB A0 88,1.048208 2.705053 0.929862,2.703803,
471,즈,EC A6 88,1.679387 2.490903 0.000853,2.408211,
471, ,20,2.592343,2.592343,
471,그,EA B7 B8,2.614885 2.355650 0.188790,2.978738,
471,리,EB A6 AC,0.166248 1.465237 0.090168,0.993997,
471,고,EA B3 A0,0.147933 0.047198 0.001882,0.113745,
471, ,20,0.009202,0.009202,
471,4,34,3.065727,3.065727,
471,살,EC 82 B4,2.164043 1.949893 0.011799,2.381994,
471, ,20,1.679387,1.679387,
471,루,EB A3 A8,1.290536 0.710076 0.179632,1.258765,
471,이,EC 9D B4,0.031172 0.025360 0.004799,0.035409,
471, ,20,0.749525,0.749525,
471,샤,EC 83 A4,2.062603 3.764532 1.352527,4.145180,
471,를,EB A5 BC,1.499050 1.780827 0.026064,1.908686,
471,),29,2.028790,2.028790,
471, ,20,2.107687,2.107687,
471,그,EA B7 B8,2.028790 2.242940 0.178928,2.569589,
471,리,EB A6 AC,0.639632 2.096416 0.059525,1.614025,
471,고,EA B3 A0,0.577642 0.009598 0.002036,0.340219,
471, ,20,0.149341,0.149341,
471,왕,EC 99 95,2.355650 4.395711 1.961164,5.030179,
471,의,EC 9D 98,1.217274 1.780827 1.882266,2.817681,
471, ,20,0.012592,0.012592,
471,여,EC 97 AC,1.420153 4.170290 0.862236,3.725456,
471,동,EB 8F 99,0.639632 1.053844 0.155681,1.067612,
471,생,EC 83 9D,0.001062 0.004139 0.026593,0.018356,
471,인,EC 9D B8,1.453966 0.173997 1.701929,1.922514,
471, ,20,0.088407,0.088407,
471,엘,EC 97 98,1.938621 3.403859 0.718530,3.499326,
471,리,EB A6 AC,1.251087 0.715712 0.043499,1.160646,
471,자,EC 9E 90,0.586095 3.539111 0.001453,2.382528,
471,베,EB B2 A0,0.021838 0.583277 0.007441,0.353659,
471,스,EC 8A A4,0.031700 0.003258 0.001326,0.020949,
471, ,20,2.152772,2.152772,
471,공,EA B3 B5,2.682511 2.874119 1.792098,4.242790,
471,주,EC A3 BC,1.668116 1.476508 0.000242,1.815690,
471,",",2C,1.882266,1.882266,
471, ,20,0.145115,0.145115,
471,1,31,2.152772,2.152772,
471,7,37,3.448943,3.448943,
471,8,38,1.206003,1.206003,
471,9,39,3.043185,3.043185,
471,년,EB 85 84,0.075375 0.000111 0.048959,0.071848,
471, ,20,1.375069,1.375069,
471,1,31,3.358774,3.358774,
471,0,30,2.096416,2.096416,
471,월,EC 9B 94,0.041738 0.021221 0.006868,0.040315,
471, ,20,0.614272,0.614272,
471,6,36,2.975559,2.975559,
471,일,EC 9D BC,0.014705 0.000980 0.000539,0.009367,
471,에,EC 97 90,1.499050 1.065115 0.006164,1.483980,
471, ,20,0.205697,0.205697,
471,여,EC 97 AC,1.701929 1.267994 1.211638,2.414226,
471,성,EC 84 B1,0.873507 0.038216 0.676263,0.916824,
471,노,EB 85 B8,1.363798 0.305727 0.484655,1.243717,
471,동,EB 8F 99,0.405758 2.874119 0.005525,1.896828,
471,자,EC 9E 90,0.164135 0.352220 0.004447,0.300685,
471, ,20,1.837182,1.837182,
471,집,EC A7 91,2.400735 4.508422 2.333108,5.336024,
471,단,EB 8B A8,1.200367 0.294456 0.013560,0.870866,
471,에,EC 97 90,2.107687 2.806493 0.110597,2.901056,
471, ,20,0.822787,0.822787,
471,의,EC 9D 98,1.437060 2.885390 0.336723,2.689974,
471,해,ED 95 B4,0.009246 0.001255 0.140888,0.087404,
471, ,20,0.136662,0.136662,
471,베,EB B2 A0,1.882266 4.080122 1.138377,4.099628,
471,르,EB A5 B4,0.304318 1.566677 0.459295,1.345394,
471,사,EC 82 AC,1.222909 2.254211 0.014353,2.015803,
471,유,EC 9C A0,0.105666 0.710076 0.093691,0.525062,
471,에,EC 97 90,0.715712 1.262358 0.008453,1.146920,
471,서,EC 84 9C,0.997488 0.005173 0.001629,0.579827,
471, ,20,0.051776,0.051776,
471,파,ED 8C 8C,1.949893 3.516569 1.127106,3.806798,
471,리,EB A6 AC,0.639632 2.603614 0.021133,1.884690,
471,로,EB A1 9C,1.577948 0.245145 0.006252,1.056173,
471, ,20,0.152159,0.152159,
471,강,EA B0 95,1.222909 1.217274 1.183461,2.092112,
471,제,EC A0 9C,0.659357 2.626156 0.462113,2.163693,
471,추,EC B6 94,0.980582 2.953016 0.169066,2.368674,
471,방,EB B0 A9,1.003124 0.012152 0.019460,0.597405,
471,되,EB 90 98,1.042573 1.656845 0.541011,1.870862,
471,었,EC 97 88,0.391669 0.476202 0.000198,0.501180,
471,다,EB 8B A4,0.563553 0.159908 0.000038,0.417712,
471,.,2E,0.301501,0.301501,
471,<EOS>,,1.104563,,末バイト→EOS

472,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
472,왕,EC 99 95,4.756385 4.733843 2.242940,6.774148,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
472,과,EA B3 BC,2.028790 3.155895 1.634303,3.936945,
472, ,20,2.107687,2.107687,
472,왕,EC 99 95,2.028790 4.283001 0.036455,3.665161,
472,비,EB B9 84,2.028790 1.324349 0.009554,1.941452,
472,는,EB 8A 94,1.747014 0.986217 0.001299,1.578781,
472, ,20,0.010126,0.010126,
472,마,EB A7 88,2.254211 3.110811 2.130229,4.327386,
472,차,EC B0 A8,1.189096 1.070750 0.715712,1.717940,
472,를,EB A5 BC,1.994977 1.656845 1.747014,3.117019,
472, ,20,0.024832,0.024832,
472,타,ED 83 80,1.420153 1.132741 1.110199,2.114888,
472,고,EA B3 A0,0.340949 1.245452 0.004579,0.918553,
472, ,20,0.178224,0.178224,
472,자,EC 9E 90,1.927350 4.395711 0.318407,3.834454,
472,신,EC 8B A0,0.890413 2.321837 0.009246,1.859932,
472,들,EB 93 A4,0.766432 1.769556 0.000630,1.464517,
472,에,EC 97 90,0.839694 0.359265 0.000627,0.692581,
472,게,EA B2 8C,0.024303 0.008189 0.000237,0.018896,
472, ,20,0.090168,0.090168,
472,소,EC 86 8C,2.040061 4.688759 1.611761,4.815437,
472,리,EB A6 AC,1.972435 2.930474 0.054946,2.862419,
472,를,EB A5 BC,1.758285 0.428300 0.000545,1.262740,
472, ,20,0.048606,0.048606,
472,지,EC A7 80,1.656845 2.378193 1.267994,3.061707,
472,르,EB A5 B4,0.359265 1.121470 0.204288,0.972848,
472,고,EA B3 A0,0.546646 1.589219 0.000283,1.233306,
472, ,20,0.271914,0.271914,
472,위,EC 9C 84,1.724471 4.395711 1.668116,4.496577,
472,협,ED 98 91,1.724471 1.234181 0.009950,1.713923,
472,을,EC 9D 84,1.177825 1.369433 0.650903,1.846460,
472, ,20,0.126095,0.126095,
472,하,ED 95 98,1.735742 2.107687 1.008759,2.801413,
472,는,EB 8A 94,1.149648 1.758285 0.228239,1.810669,
472, ,20,0.128913,0.128913,
472,군,EA B5 B0,1.837182 2.817764 1.262358,3.416357,
472,중,EC A4 91,1.335620 2.502174 0.003412,2.217722,
472,들,EB 93 A4,0.738254 0.193017 0.002972,0.539385,
472,에,EC 97 90,0.622726 0.850965 0.002972,0.852551,
472,게,EA B2 8C,0.138775 0.001249 0.002411,0.082235,
472, ,20,0.300092,0.300092,
472,둘,EB 91 98,1.724471 4.215375 0.822787,3.904408,
472,러,EB 9F AC,0.896049 1.053844 0.004205,1.128199,
472,싸,EC 8B B8,0.431118 2.051332 0.101439,1.491809,
472,인,EC 9D B8,1.346891 2.006248 0.867871,2.437001,
472, ,20,0.224012,0.224012,
472,채,EC B1 84,1.938621 4.147748 1.053844,4.122404,
472, ,20,1.076386,1.076386,
472,파,ED 8C 8C,1.803369 3.426401 1.465237,3.865364,
472,리,EB A6 AC,1.938621 1.020030 0.749525,2.140917,
472,로,EB A1 9C,1.679387 1.127106 0.067979,1.659577,
472, ,20,0.300092,0.300092,
472,돌,EB 8F 8C,1.301807 2.186585 0.450842,2.274318,
472,아,EC 95 84,0.043323 0.000201 0.001860,0.026203,
472,갔,EA B0 94,1.166554 0.004271 1.623032,1.613034,
472,다,EB 8B A4,0.439571 0.574824 0.002840,0.587301,
472,.,2E,0.952404,0.952404,
472,<EOS>,,0.743890,,末バイト→EOS

473,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
473,군,EA B5 B0,4.756385 3.178438 2.073874,5.778524,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
473,중,EC A4 91,1.713200 2.682511 0.028530,2.554337,
473,들,EB 93 A4,2.164043 3.110811 0.009334,3.050827,
473,은,EC 9D 80,1.961164 0.817151 1.577948,2.515089,
473, ,20,0.278959,0.278959,
473,왕,EC 99 95,2.479632 4.237917 1.634303,4.821944,
473,과,EA B3 BC,1.713200 2.535987 0.726983,2.872994,
473, ,20,0.045084,0.045084,
473,왕,EC 99 95,1.983706 1.916079 0.007309,2.255762,
473,비,EB B9 84,1.499050 1.442695 0.001563,1.699320,
473,가,EA B0 80,2.333108 0.175406 0.055299,1.480218,
473, ,20,0.082067,0.082067,
473,자,EC 9E 90,1.690658 4.373169 1.735742,4.503084,
473,신,EC 8B A0,0.828423 0.215559 0.121868,0.673104,
473,들,EB 93 A4,0.834058 0.594548 0.000685,0.825202,
473,의,EC 9D 98,0.670628 0.211332 1.403246,1.319365,
473, ,20,0.010523,0.010523,
473,마,EB A7 88,1.623032 2.772680 1.735742,3.539997,
473,차,EC B0 A8,0.159204 0.027297 0.035926,0.128418,
473, ,20,1.262358,1.262358,
473,창,EC B0 BD,1.679387 4.553506 0.834058,4.080106,
473,문,EB AC B8,0.760796 2.783951 0.018315,2.057135,
473,을,EC 9D 84,1.222909 1.279265 0.439571,1.698417,
473, ,20,0.082420,0.082420,
473,활,ED 99 9C,1.814640 3.065727 1.882266,3.904408,
473,짝,EC A7 9D,0.271914 0.935498 3.133353,2.506142,
473, ,20,0.569188,0.569188,
473,열,EC 97 B4,2.006248 3.223522 0.715712,3.432625,
473,도,EB 8F 84,1.780827 3.043185 0.100735,2.843304,
473,록,EB A1 9D,1.296171 0.431118 0.001464,0.998096,
473, ,20,0.052833,0.052833,
473,강,EA B0 95,1.859724 2.231669 1.927350,3.474923,
473,요,EC 9A 94,1.420153 2.242940 0.653721,2.492314,
473,했,ED 96 88,0.386034 0.738254 0.000462,0.649375,
473,다,EB 8B A4,0.862236 1.408882 0.000671,1.311618,
473,.,2E,2.378193,2.378193,
473,<EOS>,,0.662174,,末バイト→EOS

474,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
474,어,EC 96 B4,4.756385 4.733843 1.555406,6.377200,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
474,느,EB 8A 90,1.859724 4.621133 0.031524,3.759925,
474, ,20,1.144012,1.144012,
474,순,EC 88 9C,1.679387 4.012496 1.059479,3.897901,
474,간,EA B0 84,1.121470 0.009422 0.003918,0.655183,
474, ,20,1.803369,1.803369,
474,폭,ED 8F AD,2.333108 4.125206 1.724471,4.724334,
474,도,EB 8F 84,1.735742 1.724471 0.476202,2.272691,
474, ,20,2.400735,2.400735,
474,중,EC A4 91,1.870995 4.283001 0.710076,3.962974,
474,의,EC 9D 98,2.130229 2.806493 1.510321,3.722202,
474, ,20,0.024479,0.024479,
474,일,EC 9D BC,2.276753 4.666217 2.874119,5.667899,
474,원,EC 9B 90,1.623032 3.313690 0.044556,2.875942,
474,이,EC 9D B4,1.031302 1.589219 1.391975,2.316615,
474, ,20,0.659357,0.659357,
474,베,EB B2 A0,2.096416 4.350627 2.513445,5.173341,
474,르,EB A5 B4,1.882266 3.065727 0.952404,3.406596,
474,사,EC 82 AC,0.873507 1.577948 0.004007,1.417661,
474,유,EC 9C A0,0.013472 0.371945 0.001805,0.223563,
474,궁,EA B6 81,0.862236 0.345176 1.127106,1.347834,
474,전,EC A0 84,1.329984 1.510321 0.425482,1.885504,
474,에,EC 97 90,0.794609 1.465237 0.010346,1.310697,
474,서,EC 84 9C,1.020030 0.001200 0.001552,0.590504,
474, ,20,0.347994,0.347994,
474,살,EC 82 B4,2.130229 4.598590 2.118958,5.108267,
474,해,ED 95 B4,1.206003 1.566677 0.011535,1.607467,
474,된,EB 90 9C,0.411394 1.200367 1.414517,1.747223,
474, ,20,1.104563,1.104563,
474,왕,EC 99 95,1.893537 2.581072 1.121470,3.230898,
474,실,EC 8B A4,2.040061 2.254211 0.162726,2.573249,
474, ,20,1.431424,1.431424,
474,경,EA B2 BD,1.825911 3.178438 1.634303,3.832827,
474,비,EB B9 84,1.577948 1.566677 0.110597,1.879403,
474,대,EB 8C 80,1.487779 2.592343 0.000057,2.355693,
474,장,EC 9E A5,1.222909 1.234181 0.009950,1.424346,
474,의,EC 9D 98,1.758285 0.907320 1.279265,2.277571,
474, ,20,0.026417,0.026417,
474,머,EB A8 B8,2.040061 4.260459 1.003124,4.216761,
474,리,EB A6 AC,0.231057 0.014793 0.202879,0.259074,
474,를,EB A5 BC,2.457090 2.772680 0.012592,3.026679,
474, ,20,0.018315,0.018315,
474,겁,EA B2 81,1.803369 3.200980 2.648698,4.418488,
474,에,EC 97 90,1.189096 2.626156 1.222909,2.908784,
474, ,20,0.901684,0.901684,
474,질,EC A7 88,1.329984 3.741990 1.262358,3.657129,
474,린,EB A6 B0,0.738254 1.087657 0.144410,1.137566,
474, ,20,0.249372,0.249372,
474,여,EC 97 AC,1.949893 4.553506 2.378193,5.127789,
474,왕,EC 99 95,1.352527 1.938621 0.001508,1.901016,
474, ,20,1.837182,1.837182,
474,앞,EC 95 9E,2.299295 4.012496 0.695988,4.045943,
474,에,EC 97 90,0.236692 0.718530 0.000024,0.551512,
474,서,EC 84 9C,1.059479 0.000864 0.017347,0.622205,
474, ,20,0.850965,0.850965,
474,흔,ED 9D 94,1.927350 3.313690 1.825911,4.080106,
474,들,EB 93 A4,1.437060 2.468361 1.065115,2.869740,
474,었,EC 97 88,0.402940 0.260643 0.343767,0.581594,
474,다,EB 8B A4,0.834058 1.307442 0.000443,1.236652,
474,.,2E,1.284900,1.284900,
474,<EOS>,,0.687534,,末バイト→EOS

475,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
475,필,ED 95 84,4.756385 4.125206 2.479632,6.559405,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
475,리,EB A6 AC,0.772067 1.701929 1.127106,2.079097,
475,핀,ED 95 80,0.084533 0.664992 0.016202,0.442093,
475, ,20,1.645574,1.645574,
475,정,EC A0 95,2.017519 3.629280 1.780827,4.288341,
475,복,EB B3 B5,0.507197 0.276141 0.391669,0.678391,
475,에,EC 97 90,1.465237 0.501562 0.104257,1.195725,
475, ,20,0.535375,0.535375,
475,사,EC 82 AC,1.476508 3.471485 0.479020,3.133287,
475,용,EC 9A A9,1.093292 0.512833 0.010699,0.933474,
475,된,EB 90 9C,1.065115 0.190199 1.110199,1.365729,
475, ,20,0.166953,0.166953,
475,미,EB AF B8,2.795222 4.260459 0.605819,4.423369,
475,국,EA B5 AD,1.453966 0.048959 0.159204,0.959630,
475, ,20,1.600490,1.600490,
475,제,EC A0 9C,1.916079 3.448943 1.566677,4.002018,
475,국,EA B5 AD,2.817764 0.004535 0.001838,1.630516,
475,주,EC A3 BC,2.062603 0.183155 0.000019,1.296600,
475,의,EC 9D 98,0.112711 0.001530 0.000487,0.066238,
475,의,EC 9D 98,0.129617 2.434548 0.428300,1.727701,
475, ,20,0.111302,0.111302,
475,전,EC A0 84,2.209127 4.102664 1.577948,4.555143,
475,쟁,EC 9F 81,1.577948 2.592343 0.000249,2.407862,
475, ,20,2.535987,2.535987,
475,비,EB B9 84,2.626156 2.975559 0.743890,3.663636,
475,용,EC 9A A9,1.042573 2.051332 0.041210,1.810059,
475,은,EC 9D 80,1.386340 0.283185 1.747014,1.972539,
475, ,20,0.105666,0.105666,
475,필,ED 95 84,3.020643 2.073874 0.207106,3.060893,
475,리,EB A6 AC,0.018932 0.012680 0.000641,0.018621,
475,핀,ED 95 80,0.000936 0.020693 0.000063,0.012523,
475,인,EC 9D B8,1.544135 0.822787 1.194732,2.056322,
475, ,20,1.870995,1.870995,
475,자,EC 9E 90,3.606738 4.237917 2.614885,6.038818,
475,신,EC 8B A0,1.290536 2.051332 0.039273,1.952102,
475,들,EB 93 A4,1.166554 0.160613 0.000042,0.766264,
475,에,EC 97 90,0.712894 0.359265 0.000290,0.619179,
475, ,20,0.280367,0.280367,
475,의,EC 9D 98,0.901684 0.161317 0.026240,0.628874,
475,해,ED 95 B4,0.023423 0.002069 0.115528,0.081418,
475, ,20,0.755161,0.755161,
475,지,EC A7 80,2.581072 4.576048 1.397611,4.939076,
475,급,EA B8 89,1.656845 0.386034 0.839694,1.664254,
475,되,EB 90 98,0.116233 0.907320 0.907320,1.114790,
475,었,EC 97 88,1.313078 1.324349 0.000451,1.522980,
475,다,EB 8B A4,1.160919 0.222603 0.000138,0.798857,
475,.,2E,1.679387,1.679387,
475,<EOS>,,0.555099,,末バイト→EOS

476,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
476,그,EA B7 B8,4.756385 3.178438 0.924227,5.114774,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
476,들,EB 93 A4,0.448024 3.313690 0.450842,2.432121,
476,은,EC 9D 80,1.442695 0.119755 1.408882,1.715499,
476, ,20,0.108484,0.108484,
476,지,EC A7 80,2.276753 4.463338 2.265482,5.199370,
476,출,EC B6 9C,1.882266 3.020643 1.555406,3.728710,
476,의,EC 9D 98,2.062603 2.795222 1.735742,3.806798,
476, ,20,0.028706,0.028706,
476,상,EC 83 81,1.983706 4.418254 0.295865,3.866991,
476,당,EB 8B B9,1.747014 1.465237 0.119051,1.923328,
476, ,20,1.014395,1.014395,
476,부,EB B6 80,0.526922 0.280367 0.007353,0.470334,
476,분,EB B6 84,0.016554 0.276141 0.000012,0.168995,
476,을,EC 9D 84,0.701623 1.346891 1.403246,1.992875,
476, ,20,0.031172,0.031172,
476,갚,EA B0 9A,1.825911 2.310566 0.510015,2.682654,
